#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDC25A	NUF2	9606.ENSP00000303706	9606.ENSP00000271452	0	0	0	0	0.381	0	0	0.184	0.473
CDC25A	SKP2	9606.ENSP00000303706	9606.ENSP00000274255	0	0	0	0	0.225	0	0	0.652	0.718
CDC25A	CDCA5	9606.ENSP00000303706	9606.ENSP00000275517	0	0	0	0	0.489	0	0	0.227	0.588
CDC25A	SPC25	9606.ENSP00000303706	9606.ENSP00000282074	0	0	0	0	0.445	0	0	0.067	0.460
CDC25A	SKA1	9606.ENSP00000303706	9606.ENSP00000285116	0	0	0	0	0.380	0	0	0.124	0.433
CDC25A	FANCD2	9606.ENSP00000303706	9606.ENSP00000287647	0	0	0	0	0.205	0	0	0.370	0.477
CDC25A	MAD2L1	9606.ENSP00000303706	9606.ENSP00000296509	0	0	0	0	0.314	0.075	0	0.398	0.585
CDC25A	MELK	9606.ENSP00000303706	9606.ENSP00000298048	0	0	0	0	0.427	0.103	0	0.225	0.567
CDC25A	PLK1	9606.ENSP00000303706	9606.ENSP00000300093	0	0	0	0	0.318	0.139	0.900	0.637	0.975
CDC25A	TPX2	9606.ENSP00000303706	9606.ENSP00000300403	0	0	0	0	0.406	0	0	0.201	0.505
CDC25A	CDT1	9606.ENSP00000303706	9606.ENSP00000301019	0	0	0	0	0.530	0	0	0.486	0.748
CDC25A	CHAF1A	9606.ENSP00000303706	9606.ENSP00000301280	0	0	0	0	0.492	0	0	0.219	0.587
CDC25A	TK1	9606.ENSP00000303706	9606.ENSP00000468425	0	0	0	0	0.287	0	0	0.200	0.405
CDC25A	HELLS	9606.ENSP00000303706	9606.ENSP00000377601	0	0	0	0	0.348	0.069	0	0.097	0.405
CDC25A	HASPIN	9606.ENSP00000303706	9606.ENSP00000325290	0	0	0	0	0.348	0	0	0.125	0.405
CDC25A	NUSAP1	9606.ENSP00000303706	9606.ENSP00000499238	0	0	0	0	0.306	0	0	0.191	0.415
CDC25A	SEM1	9606.ENSP00000303706	9606.ENSP00000481021	0	0	0	0	0	0	0.400	0.069	0.417
CDC25A	ZWINT	9606.ENSP00000303706	9606.ENSP00000363055	0	0	0	0	0.349	0	0	0.145	0.419
CDC25A	KIF14	9606.ENSP00000303706	9606.ENSP00000356319	0	0	0	0	0.361	0	0	0.129	0.420
CDC25A	EZH2	9606.ENSP00000303706	9606.ENSP00000320147	0	0	0	0	0.213	0	0	0.294	0.421
CDC25A	PSMD2	9606.ENSP00000303706	9606.ENSP00000310129	0	0	0	0	0.066	0	0.400	0.054	0.423
CDC25A	SPAG5	9606.ENSP00000303706	9606.ENSP00000323300	0	0	0	0	0.383	0	0	0.112	0.429
CDC25A	DSCC1	9606.ENSP00000303706	9606.ENSP00000322180	0	0	0	0	0.351	0	0	0.159	0.431
CDC25A	SKA3	9606.ENSP00000303706	9606.ENSP00000319417	0	0	0	0	0.438	0	0	0	0.438
CDC25A	HMGA2	9606.ENSP00000303706	9606.ENSP00000437621	0	0	0	0	0.117	0	0	0.394	0.442
CDC25A	CDCA3	9606.ENSP00000303706	9606.ENSP00000442068	0	0	0	0	0.372	0	0	0.165	0.453
CDC25A	KPNA2	9606.ENSP00000303706	9606.ENSP00000438483	0	0	0	0	0.210	0	0	0.340	0.456
CDC25A	RFC3	9606.ENSP00000303706	9606.ENSP00000369411	0	0	0	0	0.345	0	0	0.228	0.472
CDC25A	UHRF1	9606.ENSP00000303706	9606.ENSP00000479617	0	0	0	0	0.382	0.045	0	0.179	0.473
CDC25A	TYMS	9606.ENSP00000303706	9606.ENSP00000315644	0	0	0	0	0.291	0	0	0.295	0.479
CDC25A	KIF20A	9606.ENSP00000303706	9606.ENSP00000378356	0	0	0	0	0.386	0	0	0.194	0.484
CDC25A	GAPDH	9606.ENSP00000303706	9606.ENSP00000380070	0	0	0	0	0.097	0	0	0.452	0.485
CDC25A	TRIB3	9606.ENSP00000303706	9606.ENSP00000415416	0	0	0	0	0.111	0.337	0	0.197	0.486
CDC25A	UBE2C	9606.ENSP00000303706	9606.ENSP00000348838	0	0	0	0	0.376	0.048	0	0.204	0.486
CDC25A	CDKN2A	9606.ENSP00000303706	9606.ENSP00000418915	0	0	0	0	0.053	0	0	0.481	0.487
CDC25A	LMNB2	9606.ENSP00000303706	9606.ENSP00000327054	0	0	0	0	0.268	0	0	0.340	0.497
CDC25A	WDHD1	9606.ENSP00000303706	9606.ENSP00000353793	0	0	0	0	0.370	0	0	0.233	0.497
CDC25A	KIFC1	9606.ENSP00000303706	9606.ENSP00000393963	0	0	0	0	0.417	0	0	0.177	0.500
CDC25A	GTSE1	9606.ENSP00000303706	9606.ENSP00000415430	0	0	0	0	0.363	0	0	0.247	0.500
CDC25A	KIF4A	9606.ENSP00000303706	9606.ENSP00000363524	0	0	0	0	0.434	0	0	0.163	0.506
CDC25A	RACGAP1	9606.ENSP00000303706	9606.ENSP00000404190	0	0	0	0	0.285	0	0	0.344	0.511
CDC25A	CEP55	9606.ENSP00000303706	9606.ENSP00000360540	0	0	0	0	0.360	0	0	0.271	0.513
CDC25A	CENPF	9606.ENSP00000303706	9606.ENSP00000355922	0	0	0	0	0.356	0	0	0.276	0.514
CDC25A	KIF15	9606.ENSP00000303706	9606.ENSP00000324020	0	0	0	0	0.474	0	0	0.120	0.517
CDC25A	PRC1	9606.ENSP00000303706	9606.ENSP00000377793	0	0	0	0	0.293	0.292	0	0.116	0.519
CDC25A	CKS2	9606.ENSP00000303706	9606.ENSP00000364976	0	0	0	0	0.284	0.133	0	0.291	0.521
CDC25A	CENPA	9606.ENSP00000303706	9606.ENSP00000336868	0	0	0	0	0.352	0	0	0.295	0.524
CDC25A	NEK2	9606.ENSP00000303706	9606.ENSP00000355966	0	0	0	0	0.259	0	0	0.386	0.526
CDC25A	TTK	9606.ENSP00000303706	9606.ENSP00000358813	0	0	0	0	0.385	0	0	0.265	0.529
CDC25A	PTTG1	9606.ENSP00000303706	9606.ENSP00000377536	0	0	0	0	0.225	0	0	0.418	0.530
CDC25A	CKS1B	9606.ENSP00000303706	9606.ENSP00000311083	0	0	0	0	0.237	0.133	0	0.356	0.537
CDC25A	PBK	9606.ENSP00000303706	9606.ENSP00000428489	0	0	0	0	0.392	0.088	0	0.232	0.537
CDC25A	ERCC6L	9606.ENSP00000303706	9606.ENSP00000334675	0	0	0	0	0.459	0.067	0	0.166	0.542
CDC25A	MKI67	9606.ENSP00000303706	9606.ENSP00000357643	0	0	0	0	0.449	0	0	0.211	0.547
CDC25A	E2F7	9606.ENSP00000303706	9606.ENSP00000323246	0	0	0	0	0.327	0	0	0.362	0.552
CDC25A	KIF2C	9606.ENSP00000303706	9606.ENSP00000361298	0	0	0	0	0.459	0	0	0.223	0.562
CDC25A	CDCA8	9606.ENSP00000303706	9606.ENSP00000362146	0	0	0	0	0.487	0	0	0.189	0.566
CDC25A	CDKN3	9606.ENSP00000303706	9606.ENSP00000335357	0	0	0	0	0.278	0.146	0	0.354	0.567
CDC25A	TOP2A	9606.ENSP00000303706	9606.ENSP00000411532	0	0	0	0	0.358	0.071	0	0.348	0.577
CDC25A	RRM2	9606.ENSP00000303706	9606.ENSP00000353770	0	0	0	0	0.407	0	0	0.319	0.579
CDC25A	CDCA2	9606.ENSP00000303706	9606.ENSP00000328228	0	0	0	0	0.480	0	0	0.224	0.580
CDC25A	HMMR	9606.ENSP00000303706	9606.ENSP00000377492	0	0	0	0	0.372	0	0	0.372	0.589
CDC25A	E2F2	9606.ENSP00000303706	9606.ENSP00000355249	0	0	0	0	0.165	0	0	0.548	0.606
CDC25A	LIN9	9606.ENSP00000303706	9606.ENSP00000329102	0	0	0	0	0.124	0	0.500	0.218	0.627
CDC25A	MCM7	9606.ENSP00000303706	9606.ENSP00000307288	0	0	0	0	0.438	0	0	0.371	0.631
CDC25A	FEN1	9606.ENSP00000303706	9606.ENSP00000305480	0	0	0	0	0.519	0	0	0.269	0.633
CDC25A	RAD51	9606.ENSP00000303706	9606.ENSP00000493712	0	0	0	0	0.369	0	0	0.446	0.635
CDC25A	RFC4	9606.ENSP00000303706	9606.ENSP00000376272	0	0	0	0	0.196	0	0	0.598	0.663
CDC25A	RAD54L	9606.ENSP00000303706	9606.ENSP00000361043	0	0	0	0	0.533	0.067	0	0.350	0.692
CDC25A	SFN	9606.ENSP00000303706	9606.ENSP00000340989	0	0	0	0	0.044	0.318	0	0.579	0.701
CDC25A	EXO1	9606.ENSP00000303706	9606.ENSP00000355506	0	0	0	0	0.567	0	0	0.348	0.705
CDC25A	ORC1	9606.ENSP00000303706	9606.ENSP00000360623	0	0	0	0	0.661	0	0	0.251	0.735
CDC25A	CDC7	9606.ENSP00000303706	9606.ENSP00000393139	0	0	0	0	0.197	0.071	0	0.675	0.737
CDC25A	DTL	9606.ENSP00000303706	9606.ENSP00000355958	0	0	0	0	0.663	0	0	0.302	0.755
CDC25A	H2AX	9606.ENSP00000303706	9606.ENSP00000434024	0	0	0	0	0.229	0.052	0	0.706	0.766
CDC25A	CDK5R1	9606.ENSP00000303706	9606.ENSP00000318486	0	0	0	0	0.055	0	0.750	0.110	0.771
CDC25A	CLSPN	9606.ENSP00000303706	9606.ENSP00000312995	0	0	0	0	0.275	0	0	0.760	0.818
CDC25A	MCM10	9606.ENSP00000303706	9606.ENSP00000418268	0	0	0	0	0.788	0	0	0.321	0.850
CDC25A	E2F1	9606.ENSP00000303706	9606.ENSP00000345571	0	0	0	0	0.284	0	0.500	0.762	0.907
CDC25A	FOXM1	9606.ENSP00000303706	9606.ENSP00000342307	0	0	0	0	0.396	0.314	0.750	0.459	0.936
CDC25A	CDC45	9606.ENSP00000303706	9606.ENSP00000405726	0	0	0	0	0.532	0	0	0.896	0.949
CDC25A	CDC25C	9606.ENSP00000303706	9606.ENSP00000321656	0	0	0.112	0.820	0.337	0	0.900	0.424	0.961
CDC25A	CDK1	9606.ENSP00000303706	9606.ENSP00000378699	0	0	0	0	0.410	0.326	0.900	0.858	0.993
CDC25A	CHEK2	9606.ENSP00000303706	9606.ENSP00000372023	0	0	0	0	0.160	0.849	0.750	0.949	0.998
CDC25A	CHEK1	9606.ENSP00000303706	9606.ENSP00000391090	0	0	0	0	0.473	0.903	0.900	0.944	0.999
CDC25C	KIF22	9606.ENSP00000321656	9606.ENSP00000160827	0	0	0	0	0.366	0.085	0	0.328	0.576
CDC25C	TRIP13	9606.ENSP00000321656	9606.ENSP00000166345	0	0	0	0	0.377	0.091	0	0.117	0.456
CDC25C	CDC6	9606.ENSP00000321656	9606.ENSP00000209728	0	0	0	0	0.386	0.099	0	0.698	0.818
CDC25C	CENPM	9606.ENSP00000321656	9606.ENSP00000215980	0	0	0	0	0.380	0	0	0.246	0.513
CDC25C	MCM5	9606.ENSP00000321656	9606.ENSP00000216122	0	0	0	0	0.286	0	0	0.312	0.488
CDC25C	POLE2	9606.ENSP00000321656	9606.ENSP00000216367	0	0	0	0	0.285	0	0	0.222	0.420
CDC25C	MYBL2	9606.ENSP00000321656	9606.ENSP00000217026	0	0	0	0	0.351	0.098	0	0.357	0.591
CDC25C	OIP5	9606.ENSP00000321656	9606.ENSP00000220514	0	0	0	0	0.501	0	0	0.178	0.573
CDC25C	RAD51AP1	9606.ENSP00000321656	9606.ENSP00000228843	0	0	0	0	0.407	0	0	0.200	0.505
CDC25C	NCAPH	9606.ENSP00000321656	9606.ENSP00000240423	0	0	0	0	0.460	0	0	0.189	0.543
CDC25C	MND1	9606.ENSP00000321656	9606.ENSP00000240488	0	0	0	0	0.437	0	0	0.094	0.468
CDC25C	DLGAP5	9606.ENSP00000321656	9606.ENSP00000247191	0	0	0	0	0.793	0	0	0.491	0.890
CDC25C	E2F8	9606.ENSP00000321656	9606.ENSP00000250024	0	0	0	0	0.317	0	0	0.244	0.462
CDC25C	PIMREG	9606.ENSP00000321656	9606.ENSP00000250056	0	0	0	0	0.473	0	0	0.258	0.593
CDC25C	NCAPG	9606.ENSP00000321656	9606.ENSP00000251496	0	0	0	0	0.480	0	0	0.194	0.563
CDC25C	GINS2	9606.ENSP00000321656	9606.ENSP00000253462	0	0	0	0	0.350	0	0	0.209	0.464
CDC25C	TROAP	9606.ENSP00000321656	9606.ENSP00000257909	0	0	0	0	0.553	0	0	0.265	0.657
CDC25C	ESPL1	9606.ENSP00000321656	9606.ENSP00000257934	0	0	0	0	0.381	0.075	0	0.386	0.618
CDC25C	KIF23	9606.ENSP00000321656	9606.ENSP00000260363	0	0	0	0	0.516	0	0	0.359	0.676
CDC25C	KIF11	9606.ENSP00000321656	9606.ENSP00000260731	0	0	0	0	0.510	0	0	0.335	0.660
CDC25C	TOPBP1	9606.ENSP00000321656	9606.ENSP00000260810	0	0	0	0	0.087	0.075	0	0.421	0.468
CDC25C	LMNB1	9606.ENSP00000321656	9606.ENSP00000261366	0	0	0	0	0.236	0	0	0.366	0.495
CDC25C	NDC80	9606.ENSP00000321656	9606.ENSP00000261597	0	0	0	0	0.456	0	0	0.107	0.493
CDC25C	MCM4	9606.ENSP00000321656	9606.ENSP00000262105	0	0	0	0	0.372	0	0	0.355	0.578
CDC25C	PKMYT1	9606.ENSP00000321656	9606.ENSP00000262300	0	0	0	0	0.283	0.474	0	0.567	0.822
CDC25C	GINS1	9606.ENSP00000321656	9606.ENSP00000262460	0	0	0	0	0.224	0	0	0.502	0.597
CDC25C	KIF18A	9606.ENSP00000321656	9606.ENSP00000263181	0	0	0	0	0.523	0.106	0	0.395	0.719
CDC25C	SGO1	9606.ENSP00000321656	9606.ENSP00000263753	0	0	0	0	0.462	0	0	0.191	0.546
CDC25C	MCM6	9606.ENSP00000321656	9606.ENSP00000264156	0	0	0	0	0.238	0	0	0.272	0.422
CDC25C	NEIL3	9606.ENSP00000321656	9606.ENSP00000264596	0	0	0	0	0.440	0	0	0.186	0.525
CDC25C	DEPDC1B	9606.ENSP00000321656	9606.ENSP00000265036	0	0	0	0	0.450	0	0	0.097	0.482
CDC25C	MCM2	9606.ENSP00000321656	9606.ENSP00000265056	0	0	0	0	0.377	0	0	0.107	0.420
CDC25C	CENPE	9606.ENSP00000321656	9606.ENSP00000265148	0	0	0	0	0.515	0.085	0	0.353	0.688
CDC25C	TICRR	9606.ENSP00000321656	9606.ENSP00000268138	0	0	0	0	0.428	0	0	0.176	0.509
CDC25C	PLK4	9606.ENSP00000321656	9606.ENSP00000270861	0	0	0	0	0.561	0.112	0	0.462	0.772
CDC25C	NUF2	9606.ENSP00000321656	9606.ENSP00000271452	0	0	0	0	0.556	0	0	0.266	0.660
CDC25C	RHOB	9606.ENSP00000321656	9606.ENSP00000272233	0	0	0	0	0	0.045	0.500	0.081	0.523
CDC25C	SKP2	9606.ENSP00000321656	9606.ENSP00000274255	0	0	0	0	0.200	0	0	0.311	0.425
CDC25C	CDCA5	9606.ENSP00000321656	9606.ENSP00000275517	0	0	0	0	0.442	0	0	0.553	0.739
CDC25C	CENPU	9606.ENSP00000321656	9606.ENSP00000281453	0	0	0	0	0.340	0	0	0.253	0.486
CDC25C	SPC25	9606.ENSP00000321656	9606.ENSP00000282074	0	0	0	0	0.463	0	0	0.069	0.478
CDC25C	SKA1	9606.ENSP00000321656	9606.ENSP00000285116	0	0	0	0	0.490	0	0	0.245	0.599
CDC25C	FANCD2	9606.ENSP00000321656	9606.ENSP00000287647	0	0	0	0	0.310	0	0	0.305	0.500
CDC25C	POC1A	9606.ENSP00000321656	9606.ENSP00000296484	0	0	0	0	0.429	0.054	0	0.063	0.450
CDC25C	MAD2L1	9606.ENSP00000321656	9606.ENSP00000296509	0	0	0	0	0.396	0.075	0	0.406	0.639
CDC25C	MELK	9606.ENSP00000321656	9606.ENSP00000298048	0	0	0	0	0.650	0.103	0	0.477	0.821
CDC25C	PLK1	9606.ENSP00000321656	9606.ENSP00000300093	0	0	0	0	0.646	0.850	0.900	0.951	0.999
CDC25C	TPX2	9606.ENSP00000321656	9606.ENSP00000300403	0	0	0	0	0.541	0	0	0.256	0.644
CDC25C	CDT1	9606.ENSP00000321656	9606.ENSP00000301019	0	0	0	0	0.389	0	0	0.340	0.579
CDC25C	CKAP2L	9606.ENSP00000321656	9606.ENSP00000305204	0	0	0	0	0.654	0	0	0.130	0.686
CDC25C	FEN1	9606.ENSP00000321656	9606.ENSP00000305480	0	0	0	0	0.273	0	0	0.244	0.427
CDC25C	CDCA7	9606.ENSP00000321656	9606.ENSP00000306968	0	0	0	0	0.242	0.088	0	0.211	0.407
CDC25C	MCM7	9606.ENSP00000321656	9606.ENSP00000307288	0	0	0	0	0.378	0	0	0.445	0.640
CDC25C	FANCI	9606.ENSP00000321656	9606.ENSP00000310842	0	0	0	0	0.349	0	0	0.213	0.466
CDC25C	CKS1B	9606.ENSP00000321656	9606.ENSP00000311083	0	0	0	0	0.294	0.133	0	0.278	0.519
CDC25C	CLSPN	9606.ENSP00000321656	9606.ENSP00000312995	0	0	0	0	0.256	0	0	0.626	0.709
CDC25C	TYMS	9606.ENSP00000321656	9606.ENSP00000315644	0	0	0	0	0.305	0	0	0.251	0.457
CDC25C	CDK5R1	9606.ENSP00000321656	9606.ENSP00000318486	0	0	0	0	0.055	0	0.750	0.105	0.770
CDC25C	SKA3	9606.ENSP00000321656	9606.ENSP00000319417	0	0	0	0	0.513	0	0	0.189	0.588
CDC25C	MTFR2	9606.ENSP00000321656	9606.ENSP00000395232	0	0	0	0	0.337	0.045	0	0.128	0.400
CDC25C	H1-0	9606.ENSP00000321656	9606.ENSP00000344504	0	0	0	0	0.055	0.058	0	0.382	0.403
CDC25C	WDHD1	9606.ENSP00000321656	9606.ENSP00000353793	0	0	0	0	0.318	0	0	0.169	0.410
CDC25C	KNL1	9606.ENSP00000321656	9606.ENSP00000335463	0	0	0	0	0.346	0	0	0.138	0.413
CDC25C	RFC4	9606.ENSP00000321656	9606.ENSP00000376272	0	0	0	0	0.257	0	0	0.249	0.418
CDC25C	NCAPD2	9606.ENSP00000321656	9606.ENSP00000325017	0	0	0	0	0.292	0	0	0.211	0.418
CDC25C	LMNB2	9606.ENSP00000321656	9606.ENSP00000327054	0	0	0	0	0.166	0	0	0.332	0.419
CDC25C	UBE2T	9606.ENSP00000321656	9606.ENSP00000494957	0	0	0	0	0.343	0.048	0	0.164	0.432
CDC25C	KIF20B	9606.ENSP00000321656	9606.ENSP00000360793	0	0	0	0	0.279	0	0	0.249	0.436
CDC25C	CDKN2A	9606.ENSP00000321656	9606.ENSP00000418915	0	0	0	0	0.067	0	0	0.424	0.439
CDC25C	CKAP2	9606.ENSP00000321656	9606.ENSP00000367276	0	0	0	0	0.269	0	0	0.265	0.440
CDC25C	CENPI	9606.ENSP00000321656	9606.ENSP00000362018	0	0	0	0	0.380	0	0	0.133	0.440
CDC25C	TK1	9606.ENSP00000321656	9606.ENSP00000468425	0	0	0	0	0.361	0	0	0.164	0.443
CDC25C	SMC4	9606.ENSP00000321656	9606.ENSP00000341382	0	0	0	0	0.294	0	0	0.248	0.447
CDC25C	E2F2	9606.ENSP00000321656	9606.ENSP00000355249	0	0	0	0	0.130	0	0	0.390	0.447
CDC25C	INCENP	9606.ENSP00000321656	9606.ENSP00000378295	0	0	0	0	0.310	0	0	0.245	0.457
CDC25C	HASPIN	9606.ENSP00000321656	9606.ENSP00000325290	0	0	0	0	0.415	0	0	0.118	0.462
CDC25C	DTL	9606.ENSP00000321656	9606.ENSP00000355958	0	0	0	0	0.425	0	0	0.107	0.465
CDC25C	PARPBP	9606.ENSP00000321656	9606.ENSP00000440850	0	0	0	0	0.394	0	0	0.154	0.465
CDC25C	CDCA4	9606.ENSP00000321656	9606.ENSP00000337226	0	0	0	0	0.153	0	0	0.395	0.466
CDC25C	FAM83D	9606.ENSP00000321656	9606.ENSP00000481465	0	0	0	0	0.395	0	0	0.189	0.489
CDC25C	TRIB3	9606.ENSP00000321656	9606.ENSP00000415416	0	0	0	0	0.107	0.103	0	0.413	0.490
CDC25C	GAPDH	9606.ENSP00000321656	9606.ENSP00000380070	0	0	0	0	0.096	0	0	0.465	0.496
CDC25C	RACGAP1	9606.ENSP00000321656	9606.ENSP00000404190	0	0	0	0	0.398	0	0	0.208	0.503
CDC25C	ORC1	9606.ENSP00000321656	9606.ENSP00000360623	0	0	0	0	0.373	0	0	0.242	0.505
CDC25C	ZWINT	9606.ENSP00000321656	9606.ENSP00000363055	0	0	0	0	0.382	0	0	0.248	0.515
CDC25C	PRC1	9606.ENSP00000321656	9606.ENSP00000377793	0	0	0	0	0.447	0	0	0.167	0.520
CDC25C	ECT2	9606.ENSP00000321656	9606.ENSP00000376457	0	0	0	0	0.329	0.106	0	0.276	0.528
CDC25C	MCM10	9606.ENSP00000321656	9606.ENSP00000418268	0	0	0	0	0.387	0	0	0.273	0.535
CDC25C	ERCC6L	9606.ENSP00000321656	9606.ENSP00000334675	0	0	0	0	0.421	0.067	0	0.221	0.543
CDC25C	KIF18B	9606.ENSP00000321656	9606.ENSP00000465992	0	0	0	0	0.238	0.085	0	0.398	0.544
CDC25C	MKI67	9606.ENSP00000321656	9606.ENSP00000357643	0	0	0	0	0.456	0	0	0.235	0.567
CDC25C	KIF15	9606.ENSP00000321656	9606.ENSP00000324020	0	0	0	0	0.497	0	0	0.180	0.570
CDC25C	RAD54L	9606.ENSP00000321656	9606.ENSP00000361043	0	0	0	0	0.425	0.067	0	0.270	0.574
CDC25C	TACC3	9606.ENSP00000321656	9606.ENSP00000326550	0	0	0	0	0.297	0.071	0	0.410	0.581
CDC25C	CEP55	9606.ENSP00000321656	9606.ENSP00000360540	0	0	0	0	0.471	0	0	0.248	0.585
CDC25C	CKS2	9606.ENSP00000321656	9606.ENSP00000364976	0	0	0	0	0.312	0.133	0	0.366	0.588
CDC25C	RAD51	9606.ENSP00000321656	9606.ENSP00000493712	0	0	0	0	0.361	0	0	0.384	0.590
CDC25C	KIFC1	9606.ENSP00000321656	9606.ENSP00000393963	0	0	0	0	0.510	0	0	0.214	0.598
CDC25C	KNTC1	9606.ENSP00000321656	9606.ENSP00000328236	0	0	0	0	0.281	0	0	0.466	0.599
CDC25C	SPAG5	9606.ENSP00000321656	9606.ENSP00000323300	0	0	0	0	0.464	0	0	0.287	0.602
CDC25C	CENPF	9606.ENSP00000321656	9606.ENSP00000355922	0	0	0	0	0.460	0	0	0.323	0.618
CDC25C	EXO1	9606.ENSP00000321656	9606.ENSP00000355506	0	0	0	0	0.480	0	0	0.304	0.622
CDC25C	E2F1	9606.ENSP00000321656	9606.ENSP00000345571	0	0	0	0	0.200	0	0	0.563	0.636
CDC25C	CDC7	9606.ENSP00000321656	9606.ENSP00000393139	0	0	0	0	0.165	0.071	0	0.575	0.642
CDC25C	CDCA3	9606.ENSP00000321656	9606.ENSP00000442068	0	0	0	0	0.520	0	0	0.324	0.662
CDC25C	RRM2	9606.ENSP00000321656	9606.ENSP00000353770	0	0	0	0	0.409	0	0	0.453	0.663
CDC25C	PBK	9606.ENSP00000321656	9606.ENSP00000428489	0	0	0	0	0.557	0.088	0	0.233	0.663
CDC25C	NUSAP1	9606.ENSP00000321656	9606.ENSP00000499238	0	0	0	0	0.523	0	0	0.352	0.677
CDC25C	PCNA	9606.ENSP00000321656	9606.ENSP00000368458	0	0	0	0	0.288	0.510	0	0.155	0.679
CDC25C	H2AX	9606.ENSP00000321656	9606.ENSP00000434024	0	0	0	0	0.145	0.052	0	0.663	0.703
CDC25C	CDCA2	9606.ENSP00000321656	9606.ENSP00000328228	0	0	0	0	0.554	0	0	0.382	0.713
CDC25C	PTTG1	9606.ENSP00000321656	9606.ENSP00000377536	0	0	0	0	0.480	0	0	0.477	0.716
CDC25C	HMMR	9606.ENSP00000321656	9606.ENSP00000377492	0	0	0	0	0.654	0	0	0.223	0.720
CDC25C	GTSE1	9606.ENSP00000321656	9606.ENSP00000415430	0	0	0	0	0.544	0	0	0.414	0.721
CDC25C	CDKN3	9606.ENSP00000321656	9606.ENSP00000335357	0	0	0	0	0.530	0.146	0	0.381	0.730
CDC25C	KIF14	9606.ENSP00000321656	9606.ENSP00000356319	0	0	0	0	0.468	0	0	0.535	0.742
CDC25C	TTK	9606.ENSP00000321656	9606.ENSP00000358813	0	0	0	0	0.665	0	0	0.391	0.787
CDC25C	TOP2A	9606.ENSP00000321656	9606.ENSP00000411532	0	0	0	0	0.495	0.071	0	0.603	0.797
CDC25C	KIF4A	9606.ENSP00000321656	9606.ENSP00000363524	0	0	0	0	0.648	0	0	0.450	0.798
CDC25C	DEPDC1	9606.ENSP00000321656	9606.ENSP00000412292	0	0	0	0	0.770	0	0	0.201	0.808
CDC25C	NEK2	9606.ENSP00000321656	9606.ENSP00000355966	0	0	0	0	0.652	0	0	0.486	0.814
CDC25C	UBE2C	9606.ENSP00000321656	9606.ENSP00000348838	0	0	0	0	0.635	0.048	0	0.514	0.816
CDC25C	CDCA8	9606.ENSP00000321656	9606.ENSP00000362146	0	0	0	0	0.585	0	0	0.586	0.821
CDC25C	FOXM1	9606.ENSP00000321656	9606.ENSP00000342307	0	0	0	0	0.378	0.071	0.500	0.460	0.823
CDC25C	CENPA	9606.ENSP00000321656	9606.ENSP00000336868	0	0	0	0	0.771	0	0	0.352	0.845
CDC25C	KIF20A	9606.ENSP00000321656	9606.ENSP00000378356	0	0	0	0	0.786	0	0	0.324	0.849
CDC25C	CDC45	9606.ENSP00000321656	9606.ENSP00000405726	0	0	0	0	0.435	0	0	0.756	0.856
CDC25C	HJURP	9606.ENSP00000321656	9606.ENSP00000414109	0	0	0	0	0.774	0	0	0.430	0.865
CDC25C	KIF2C	9606.ENSP00000321656	9606.ENSP00000361298	0	0	0	0	0.790	0	0	0.576	0.907
CDC25C	SFN	9606.ENSP00000321656	9606.ENSP00000340989	0	0	0	0	0.042	0.475	0.500	0.883	0.966
CDC25C	CHEK2	9606.ENSP00000321656	9606.ENSP00000372023	0	0	0	0	0.197	0.907	0.750	0.919	0.998
CDC25C	CHEK1	9606.ENSP00000321656	9606.ENSP00000391090	0	0	0	0	0.347	0.944	0.900	0.938	0.999
CDC25C	CDK1	9606.ENSP00000321656	9606.ENSP00000378699	0	0	0	0	0.775	0.714	0.900	0.975	0.999
CDC45	KIF22	9606.ENSP00000405726	9606.ENSP00000160827	0	0	0	0	0.410	0	0	0.267	0.549
CDC45	TRIP13	9606.ENSP00000405726	9606.ENSP00000166345	0	0	0	0	0.716	0	0	0.268	0.783
CDC45	CDC6	9606.ENSP00000405726	9606.ENSP00000209728	0	0	0	0	0.661	0	0.500	0.970	0.994
CDC45	CENPM	9606.ENSP00000405726	9606.ENSP00000215980	0	0	0	0	0.793	0	0	0.271	0.842
CDC45	MCM5	9606.ENSP00000405726	9606.ENSP00000216122	0	0	0	0	0.644	0.995	0.540	0.975	0.999
CDC45	POLE2	9606.ENSP00000405726	9606.ENSP00000216367	0	0	0	0	0.604	0.986	0.500	0.750	0.999
CDC45	MYBL2	9606.ENSP00000405726	9606.ENSP00000217026	0	0	0	0	0.596	0	0	0.272	0.693
CDC45	EEF1A2	9606.ENSP00000405726	9606.ENSP00000217182	0	0	0	0	0.108	0	0	0.421	0.462
CDC45	ORC6	9606.ENSP00000405726	9606.ENSP00000219097	0	0	0	0	0.273	0.616	0.500	0.887	0.982
CDC45	OIP5	9606.ENSP00000405726	9606.ENSP00000220514	0	0	0	0	0.785	0	0	0.129	0.805
CDC45	RNASEH2A	9606.ENSP00000405726	9606.ENSP00000221486	0	0	0	0	0.510	0	0	0.294	0.639
CDC45	RAD51AP1	9606.ENSP00000405726	9606.ENSP00000228843	0	0	0	0	0.450	0	0	0.423	0.669
